fecha,y,tiendas,ipc_alimentos_int_2m,ipc_alimentos_window_2_std,ipc_alimentos_int_3m,day_of_week_sin,ipc_alimentos_window_3_std,day_of_week_cos,ipc_general_int_1m,y_window_84_mean,ipc_general_window_3_std,ipc_alimentos_int_1m,es_festivo,month_cos,month_sin,ipc_general_int_3m,y_window_7_mean,ipc_general_int_2m,y_lag_7,es_festivo_lag_1,y_window_7_std
2022-04-11,8946971.83,2277,4.650138795826564,0.8902474375138907,5.536088345737644,0.0,1.0736779467479165,1.0,-0.17756540170685842,7535900.394166667,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7305513.062857143,2.8466614944014923,8278782.24,0.0,2568102.6896933955
2022-04-12,8694740.53,2279,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844386,1.0736779467479165,0.5000000000000001,-0.17756540170685842,7541853.703690477,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7400968.718571429,2.8466614944014923,7642185.95,0.0,2622157.5107298447
2022-04-13,10018788.87,2278,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844387,1.0736779467479165,-0.4999999999999998,-0.17756540170685842,7553158.098214285,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7551333.658571429,2.8466614944014923,7853858.32,0.0,2668072.103832725
2022-04-14,5950262.04,2056,4.650138795826564,0.8902474375138907,5.536088345737644,1.2246467991473532e-16,1.0736779467479165,-1.0,-0.17756540170685842,7581972.674880952,2.109323193191183,3.4039856614552333,1,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7860609.451428571,2.8466614944014923,7727786.979999999,0.0,2829573.1699558487
2022-04-15,1777227.56,743,4.650138795826564,0.8902474375138907,5.536088345737644,-0.8660254037844385,1.0736779467479165,-0.5000000000000004,-0.17756540170685842,7561904.9805952385,2.109323193191183,3.4039856614552333,1,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7606677.317142857,2.8466614944014923,8666704.24,1.0,2921738.086210532
2022-04-16,9541607.45,2275,4.650138795826564,0.8902474375138907,5.536088345737644,-0.866025403784439,1.0736779467479165,0.49999999999999933,-0.17756540170685842,7478191.745714285,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6622466.362857142,2.8466614944014923,9328286.65,1.0,3589276.845517261
2022-04-17,1628859.04,775,4.650138795826564,0.8902474375138907,5.536088345737644,-2.4492935982947064e-16,1.0736779467479165,1.0,-0.17756540170685842,7480649.873809524,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6652940.762857144,2.8466614944014923,1640987.06,0.0,3616878.7206545514
2022-04-18,7670356.26,1865,4.650138795826564,0.8902474375138907,5.536088345737644,0.0,1.0736779467479165,1.0,-0.17756540170685842,7480185.173690476,2.109323193191183,3.4039856614552333,1,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6651208.188571429,2.8466614944014923,8946971.83,0.0,3619681.530770592
2022-04-19,8678019.77,2241,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844386,1.0736779467479165,0.5000000000000001,-0.17756540170685842,7470653.459761905,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6468834.5357142845,2.8466614944014923,8694740.53,1.0,3515391.807338276
2022-04-20,7918450.19,2269,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844387,1.0736779467479165,-0.4999999999999998,-0.17756540170685842,7478504.877738096,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6466445.855714285,2.8466614944014923,10018788.87,0.0,3513632.4821578967
